Case ID,Activity,Timestamp,User,Status
RFQ-00074,Invoice Generation,2025-01-08 22:00:00,Edward,Complete
RFQ-00074,Payment to Supplier,2025-01-09 14:00:00,Bob,Complete
RFQ-00075,Issuance of RFQ,2025-02-02 06:00:00,Diana,Complete
RFQ-00075,Technical Evaluation,2025-02-02 11:00:00,Fiona,Complete
RFQ-00075,Commercial Evaluation,2025-02-03 07:00:00,Fiona,Complete
RFQ-00075,PO Creation,2025-02-04 03:00:00,Fiona,Complete
RFQ-00075,Supplier Confirmation,2025-02-05 01:00:00,Charlie,Complete
RFQ-00075,Goods Receipt,2025-02-05 14:00:00,Fiona,Complete
RFQ-00075,Inspection & Approval,2025-02-05 18:00:00,Edward,Complete
RFQ-00075,Invoice Generation,2025-02-06 03:00:00,Alice,Complete
RFQ-00075,Payment to Supplier,2025-02-06 13:00:00,Fiona,Complete
RFQ-00076,Issuance of RFQ,2025-02-25 00:00:00,Fiona,Complete
RFQ-00076,Technical Evaluation,2025-02-25 04:00:00,Alice,Complete
RFQ-00076,Commercial Evaluation,2025-02-26 04:00:00,Diana,Complete
RFQ-00076,PO Creation,2025-02-26 22:00:00,Bob,Complete
RFQ-00076,Supplier Confirmation,2025-02-27 17:00:00,Diana,Complete
RFQ-00076,Goods Dispatch,2025-02-27 22:00:00,Edward,Complete
RFQ-00076,Goods Receipt,2025-02-28 10:00:00,Bob,Complete
RFQ-00076,Inspection & Approval,2025-03-01 06:00:00,Edward,Complete
RFQ-00076,Invoice Generation,2025-03-01 19:00:00,Edward,Complete
RFQ-00076,Payment to Supplier,2025-03-02 11:00:00,Charlie,Complete
RFQ-00077,Issuance of RFQ,2025-01-17 06:00:00,Charlie,Complete
RFQ-00077,Technical Evaluation,2025-01-17 09:00:00,Edward,Complete
RFQ-00077,Commercial Evaluation,2025-01-18 04:00:00,Bob,Complete
RFQ-00077,PO Creation,2025-01-18 20:00:00,Bob,Complete
RFQ-00077,Supplier Confirmation,2025-01-19 09:00:00,Charlie,Complete
RFQ-00077,Goods Dispatch,2025-01-19 16:00:00,Fiona,Complete
RFQ-00077,Goods Receipt,2025-01-20 09:00:00,Diana,Complete
RFQ-00077,Inspection & Approval,2025-01-20 14:00:00,Edward,Complete
RFQ-00077,Invoice Generation,2025-01-21 09:00:00,Edward,Complete
RFQ-00077,Payment to Supplier,2025-01-21 20:00:00,Diana,Complete
RFQ-00078,Issuance of RFQ,2025-01-05 06:00:00,Diana,Complete
RFQ-00078,Technical Evaluation,2025-01-05 09:00:00,Diana,Complete
RFQ-00078,Commercial Evaluation,2025-01-06 07:00:00,Alice,Complete
RFQ-00078,PO Creation,2025-01-06 15:00:00,Charlie,Complete
RFQ-00078,Supplier Confirmation,2025-01-06 17:00:00,Bob,Complete
RFQ-00078,Goods Dispatch,2025-01-06 23:00:00,Edward,Complete
RFQ-00078,Goods Receipt,2025-01-07 11:00:00,Bob,Complete
RFQ-00078,Inspection & Approval,2025-01-07 19:00:00,Bob,Complete
RFQ-00078,Invoice Generation,2025-01-08 13:00:00,Edward,Complete
RFQ-00078,Payment to Supplier,2025-01-09 07:00:00,Edward,Complete
RFQ-00079,Issuance of RFQ,2025-01-21 21:00:00,Bob,Complete
RFQ-00079,Technical Evaluation,2025-01-22 00:00:00,Charlie,Complete
RFQ-00079,Commercial Evaluation,2025-01-22 23:00:00,Edward,Complete
RFQ-00079,PO Creation,2025-01-23 03:00:00,Bob,Complete
RFQ-00079,Supplier Confirmation,2025-01-23 17:00:00,Edward,Complete
RFQ-00079,Goods Dispatch,2025-01-24 09:00:00,Bob,Complete
RFQ-00079,Goods Receipt,2025-01-25 06:00:00,Alice,Complete
RFQ-00079,Inspection & Approval,2025-01-26 02:00:00,Alice,Complete
RFQ-00079,Invoice Generation,2025-01-26 14:00:00,Bob,Complete
RFQ-00079,Payment to Supplier,2025-01-27 12:00:00,Edward,Complete
RFQ-00080,Issuance of RFQ,2025-02-28 22:00:00,Bob,Complete
RFQ-00080,Technical Evaluation,2025-03-01 00:00:00,Edward,Complete
RFQ-00080,Commercial Evaluation,2025-03-01 15:00:00,Fiona,Complete
RFQ-00080,PO Creation,2025-03-02 14:00:00,Bob,Complete
RFQ-00080,Supplier Confirmation,2025-03-03 01:00:00,Bob,Complete
RFQ-00080,Goods Dispatch,2025-03-03 08:00:00,Edward,Complete
RFQ-00080,Goods Receipt,2025-03-03 21:00:00,Bob,Complete
RFQ-00080,Inspection & Approval,2025-03-04 06:00:00,Alice,Complete
RFQ-00080,Invoice Generation,2025-03-04 14:00:00,Charlie,Complete
RFQ-00080,Payment to Supplier,2025-03-05 10:00:00,Bob,Complete
RFQ-00081,Issuance of RFQ,2025-01-10 22:00:00,Bob,Complete
RFQ-00081,Technical Evaluation,2025-01-11 18:00:00,Diana,Complete
RFQ-00081,Commercial Evaluation,2025-01-12 04:00:00,Fiona,Complete
RFQ-00081,PO Creation,2025-01-12 20:00:00,Fiona,Complete
RFQ-00081,Supplier Confirmation,2025-01-13 15:00:00,Alice,Complete
RFQ-00081,Goods Dispatch,2025-01-14 06:00:00,Alice,Complete
RFQ-00081,Goods Receipt,2025-01-14 13:00:00,Fiona,Complete
RFQ-00081,Inspection & Approval,2025-01-15 09:00:00,Edward,Complete
RFQ-00081,Invoice Generation,2025-01-15 17:00:00,Diana,Complete
RFQ-00081,Payment to Supplier,2025-01-16 03:00:00,Fiona,Complete
RFQ-00082,Issuance of RFQ,2025-02-14 16:00:00,Alice,Complete
RFQ-00082,Technical Evaluation,2025-02-15 02:00:00,Diana,Complete
RFQ-00082,Commercial Evaluation,2025-02-15 22:00:00,Bob,Complete
RFQ-00082,PO Creation,2025-02-16 10:00:00,Edward,Complete
RFQ-00082,Supplier Confirmation,2025-02-16 20:00:00,Diana,Complete
RFQ-00082,Goods Dispatch,2025-02-17 19:00:00,Bob,Complete
RFQ-00082,Goods Receipt,2025-02-18 03:00:00,Alice,Complete
RFQ-00082,Inspection & Approval,2025-02-18 12:00:00,Alice,Complete
RFQ-00082,Invoice Generation,2025-02-19 11:00:00,Bob,Complete
RFQ-00082,Payment to Supplier,2025-02-19 18:00:00,Alice,Complete
RFQ-00083,Issuance of RFQ,2025-02-10 03:00:00,Diana,Complete
RFQ-00083,Technical Evaluation,2025-02-11 03:00:00,Bob,Complete
RFQ-00083,Commercial Evaluation,2025-02-11 16:00:00,Alice,Complete
RFQ-00083,PO Creation,2025-02-12 15:00:00,Diana,Complete
RFQ-00083,Supplier Confirmation,2025-02-12 20:00:00,Bob,Complete
RFQ-00083,Goods Dispatch,2025-02-13 12:00:00,Fiona,Complete
RFQ-00083,Goods Receipt,2025-02-14 07:00:00,Bob,Complete
RFQ-00083,Inspection & Approval,2025-02-14 15:00:00,Edward,Complete
RFQ-00083,Invoice Generation,2025-02-15 05:00:00,Charlie,Complete
RFQ-00083,Payment to Supplier,2025-02-16 02:00:00,Diana,Complete
RFQ-00084,Issuance of RFQ,2025-01-06 06:00:00,Diana,Complete
RFQ-00084,Technical Evaluation,2025-01-06 16:00:00,Diana,Complete
RFQ-00084,Commercial Evaluation,2025-01-06 19:00:00,Edward,Complete
RFQ-00084,PO Creation,2025-01-07 04:00:00,Charlie,Complete
RFQ-00084,Supplier Confirmation,2025-01-07 09:00:00,Charlie,Complete
RFQ-00084,Goods Dispatch,2025-01-08 00:00:00,Alice,Complete
RFQ-00084,Goods Receipt,2025-01-08 02:00:00,Alice,Complete
RFQ-00084,Inspection & Approval,2025-01-08 08:00:00,Diana,Complete
RFQ-00084,Invoice Generation,2025-01-09 08:00:00,Edward,Complete
RFQ-00084,Payment to Supplier,2025-01-09 15:00:00,Diana,Complete
RFQ-00085,Issuance of RFQ,2025-03-02 10:00:00,Bob,Complete
RFQ-00085,Commercial Evaluation,2025-03-03 05:00:00,Fiona,Complete
RFQ-00085,PO Creation,2025-03-04 01:00:00,Charlie,Complete
RFQ-00085,Supplier Confirmation,2025-03-04 07:00:00,Edward,Complete
RFQ-00085,Goods Dispatch,2025-03-04 19:00:00,Charlie,Complete
RFQ-00085,Goods Receipt,2025-03-05 09:00:00,Charlie,Complete
RFQ-00085,Inspection & Approval,2025-03-05 11:00:00,Charlie,Complete
RFQ-00085,Invoice Generation,2025-03-05 15:00:00,Alice,Complete
RFQ-00085,Payment to Supplier,2025-03-05 21:00:00,Bob,Complete
RFQ-00086,Issuance of RFQ,2025-02-15 00:00:00,Edward,Complete
RFQ-00086,Technical Evaluation,2025-02-15 04:00:00,Alice,Complete
RFQ-00086,Commercial Evaluation,2025-02-15 09:00:00,Alice,Complete
RFQ-00086,PO Creation,2025-02-15 19:00:00,Diana,Complete
RFQ-00086,Supplier Confirmation,2025-02-16 00:00:00,Alice,Complete
RFQ-00086,Goods Dispatch,2025-02-16 04:00:00,Bob,Complete
RFQ-00086,Goods Receipt,2025-02-16 10:00:00,Edward,Complete
RFQ-00086,Inspection & Approval,2025-02-17 05:00:00,Alice,Complete
RFQ-00086,Invoice Generation,2025-02-17 07:00:00,Bob,Complete
RFQ-00086,Payment to Supplier,2025-02-17 13:00:00,Bob,Complete
RFQ-00087,Issuance of RFQ,2025-01-15 02:00:00,Fiona,Complete
RFQ-00087,Technical Evaluation,2025-01-15 20:00:00,Diana,Complete
RFQ-00087,Commercial Evaluation,2025-01-16 12:00:00,Fiona,Complete
RFQ-00087,PO Creation,2025-01-16 17:00:00,Alice,Complete
RFQ-00087,Supplier Confirmation,2025-01-17 02:00:00,Diana,Complete
RFQ-00087,Goods Dispatch,2025-01-18 00:00:00,Alice,Complete
RFQ-00087,Goods Receipt,2025-01-18 22:00:00,Alice,Complete
RFQ-00087,Inspection & Approval,2025-01-19 15:00:00,Alice,Complete
RFQ-00087,Invoice Generation,2025-01-20 13:00:00,Fiona,Complete
RFQ-00087,Payment to Supplier,2025-01-21 00:00:00,Fiona,Complete
RFQ-00088,Issuance of RFQ,2025-01-16 15:00:00,Charlie,Complete
RFQ-00088,Technical Evaluation,2025-01-17 08:00:00,Alice,Complete
RFQ-00088,Commercial Evaluation,2025-01-18 05:00:00,Alice,Complete
RFQ-00088,PO Creation,2025-01-18 15:00:00,Charlie,Complete
RFQ-00088,Supplier Confirmation,2025-01-18 23:00:00,Diana,Complete
RFQ-00088,Goods Dispatch,2025-01-19 07:00:00,Charlie,Complete
RFQ-00088,Goods Receipt,2025-01-20 07:00:00,Diana,Complete
RFQ-00088,Inspection & Approval,2025-01-21 05:00:00,Edward,Complete
RFQ-00088,Invoice Generation,2025-01-21 17:00:00,Bob,Complete
RFQ-00088,Payment to Supplier,2025-01-22 10:00:00,Charlie,Complete
RFQ-00089,Issuance of RFQ,2025-02-11 10:00:00,Diana,Complete
RFQ-00089,Technical Evaluation,2025-02-12 01:00:00,Alice,Complete
RFQ-00089,Commercial Evaluation,2025-02-12 09:00:00,Edward,Complete
RFQ-00089,PO Creation,2025-02-12 12:00:00,Fiona,Complete
RFQ-00089,Supplier Confirmation,2025-02-13 02:00:00,Fiona,Complete
RFQ-00089,Goods Dispatch,2025-02-13 05:00:00,Edward,Complete
RFQ-00089,Goods Receipt,2025-02-13 22:00:00,Bob,Complete
RFQ-00089,Inspection & Approval,2025-02-14 07:00:00,Bob,Complete
RFQ-00089,Invoice Generation,2025-02-14 09:00:00,Charlie,Complete
RFQ-00089,Payment to Supplier,2025-02-14 20:00:00,Diana,Complete
RFQ-00090,Issuance of RFQ,2025-02-05 08:00:00,Diana,Complete
RFQ-00090,Technical Evaluation,2025-02-06 05:00:00,Diana,Complete
RFQ-00090,Commercial Evaluation,2025-02-07 05:00:00,Fiona,Complete
RFQ-00090,PO Creation,2025-02-08 03:00:00,Bob,Complete
RFQ-00090,Supplier Confirmation,2025-02-08 07:00:00,Diana,Complete
RFQ-00090,Goods Dispatch,2025-02-08 18:00:00,Charlie,Complete
RFQ-00090,Goods Receipt,2025-02-09 13:00:00,Edward,Complete
RFQ-00090,Inspection & Approval,2025-02-10 11:00:00,Diana,Complete
RFQ-00090,Invoice Generation,2025-02-10 15:00:00,Fiona,Complete
RFQ-00090,Payment to Supplier,2025-02-11 15:00:00,Diana,Complete
RFQ-00091,Issuance of RFQ,2025-01-05 00:00:00,Charlie,Complete
RFQ-00091,Technical Evaluation,2025-01-05 23:00:00,Edward,Complete
RFQ-00091,Commercial Evaluation,2025-01-06 14:00:00,Edward,Complete
RFQ-00091,PO Creation,2025-01-06 23:00:00,Charlie,Complete
RFQ-00091,Supplier Confirmation,2025-01-07 09:00:00,Charlie,Complete
RFQ-00091,Goods Dispatch,2025-01-08 02:00:00,Charlie,Complete
RFQ-00091,Goods Receipt,2025-01-08 16:00:00,Edward,Complete
RFQ-00091,Inspection & Approval,2025-01-09 08:00:00,Diana,Complete
RFQ-00091,Invoice Generation,2025-01-09 23:00:00,Edward,Complete
RFQ-00091,Payment to Supplier,2025-01-10 23:00:00,Fiona,Complete
RFQ-00092,Issuance of RFQ,2025-01-03 19:00:00,Diana,Complete
RFQ-00092,Technical Evaluation,2025-01-04 16:00:00,Diana,Complete
RFQ-00092,Commercial Evaluation,2025-01-05 00:00:00,Diana,Complete
RFQ-00092,PO Creation,2025-01-05 17:00:00,Fiona,Complete
RFQ-00092,Supplier Confirmation,2025-01-06 05:00:00,Bob,Complete
RFQ-00092,Goods Dispatch,2025-01-06 13:00:00,Edward,Complete
RFQ-00092,Goods Receipt,2025-01-07 09:00:00,Charlie,Complete
RFQ-00092,Inspection & Approval,2025-01-07 18:00:00,Edward,Complete
RFQ-00092,Invoice Generation,2025-01-08 16:00:00,Edward,Complete
RFQ-00092,Payment to Supplier,2025-01-09 10:00:00,Fiona,Complete
RFQ-00093,Issuance of RFQ,2025-02-01 12:00:00,Edward,Complete
RFQ-00093,Technical Evaluation,2025-02-01 23:00:00,Fiona,Complete
RFQ-00093,Commercial Evaluation,2025-02-02 14:00:00,Charlie,Complete
RFQ-00093,PO Creation,2025-02-02 17:00:00,Charlie,Complete
RFQ-00093,Supplier Confirmation,2025-02-03 14:00:00,Alice,Complete
RFQ-00093,Goods Dispatch,2025-02-04 00:00:00,Diana,Complete
RFQ-00093,Goods Receipt,2025-02-04 06:00:00,Fiona,Complete
RFQ-00093,Inspection & Approval,2025-02-04 15:00:00,Charlie,Complete
RFQ-00093,Invoice Generation,2025-02-05 01:00:00,Bob,Complete
RFQ-00093,Payment to Supplier,2025-02-05 18:00:00,Alice,Complete
RFQ-00094,Issuance of RFQ,2025-01-09 11:00:00,Bob,Complete
RFQ-00094,Technical Evaluation,2025-01-09 20:00:00,Bob,Complete
RFQ-00094,Commercial Evaluation,2025-01-10 15:00:00,Fiona,Complete
RFQ-00094,PO Creation,2025-01-10 19:00:00,Diana,Complete
RFQ-00094,Supplier Confirmation,2025-01-10 23:00:00,Alice,Complete
RFQ-00094,Goods Dispatch,2025-01-11 06:00:00,Charlie,Complete
RFQ-00094,Goods Receipt,2025-01-11 10:00:00,Bob,Complete
RFQ-00094,Inspection & Approval,2025-01-11 22:00:00,Charlie,Complete
RFQ-00094,Invoice Generation,2025-01-12 22:00:00,Diana,Complete
RFQ-00094,Payment to Supplier,2025-01-13 09:00:00,Edward,Complete
RFQ-00095,Issuance of RFQ,2025-02-04 00:00:00,Edward,Complete
RFQ-00095,Technical Evaluation,2025-02-04 21:00:00,Fiona,Complete
RFQ-00095,Commercial Evaluation,2025-02-04 23:00:00,Charlie,Complete
RFQ-00095,PO Creation,2025-02-05 04:00:00,Edward,Complete
RFQ-00095,Supplier Confirmation,2025-02-05 10:00:00,Charlie,Complete
RFQ-00095,Goods Dispatch,2025-02-05 12:00:00,Diana,Complete
RFQ-00095,Goods Receipt,2025-02-05 20:00:00,Charlie,Complete
RFQ-00095,Inspection & Approval,2025-02-06 05:00:00,Fiona,Complete
RFQ-00095,Invoice Generation,2025-02-06 08:00:00,Fiona,Complete
RFQ-00095,Payment to Supplier,2025-02-07 01:00:00,Edward,Complete
RFQ-00096,Issuance of RFQ,2025-02-08 23:00:00,Charlie,Complete
RFQ-00096,Technical Evaluation,2025-02-09 17:00:00,Edward,Complete
RFQ-00096,Commercial Evaluation,2025-02-10 03:00:00,Charlie,Complete
RFQ-00096,PO Creation,2025-02-11 03:00:00,Charlie,Complete
RFQ-00096,Supplier Confirmation,2025-02-11 23:00:00,Fiona,Complete
RFQ-00096,Goods Dispatch,2025-02-12 22:00:00,Alice,Complete
RFQ-00096,Goods Receipt,2025-02-13 00:00:00,Fiona,Complete
RFQ-00096,Inspection & Approval,2025-02-13 04:00:00,Diana,Complete
RFQ-00096,Invoice Generation,2025-02-14 01:00:00,Charlie,Complete
RFQ-00096,Payment to Supplier,2025-02-14 08:00:00,Fiona,Complete
RFQ-00097,Issuance of RFQ,2025-01-07 06:00:00,Alice,Complete
RFQ-00097,Technical Evaluation,2025-01-08 03:00:00,Charlie,Complete
RFQ-00097,Commercial Evaluation,2025-01-08 17:00:00,Alice,Complete
RFQ-00097,PO Creation,2025-01-09 10:00:00,Edward,Complete
RFQ-00097,Supplier Confirmation,2025-01-09 18:00:00,Alice,Complete
RFQ-00097,Goods Dispatch,2025-01-10 10:00:00,Bob,Complete
RFQ-00097,Goods Receipt,2025-01-11 08:00:00,Alice,Complete
RFQ-00097,Inspection & Approval,2025-01-11 19:00:00,Edward,Complete
RFQ-00097,Payment to Supplier,2025-01-12 17:00:00,Fiona,Complete
RFQ-00098,Issuance of RFQ,2025-01-28 05:00:00,Edward,Complete
RFQ-00098,Technical Evaluation,2025-01-28 09:00:00,Edward,Complete
RFQ-00098,Commercial Evaluation,2025-01-28 11:00:00,Diana,Complete
RFQ-00098,PO Creation,2025-01-28 23:00:00,Fiona,Complete
RFQ-00098,Supplier Confirmation,2025-01-29 07:00:00,Diana,Complete
RFQ-00098,Goods Dispatch,2025-01-29 20:00:00,Charlie,Complete
RFQ-00098,Goods Receipt,2025-01-30 01:00:00,Bob,Complete
RFQ-00098,Inspection & Approval,2025-01-30 10:00:00,Diana,Complete
RFQ-00098,Invoice Generation,2025-01-31 08:00:00,Diana,Complete
RFQ-00098,Payment to Supplier,2025-02-01 04:00:00,Alice,Complete
RFQ-00099,Issuance of RFQ,2025-02-10 09:00:00,Fiona,Complete
RFQ-00099,Technical Evaluation,2025-02-11 08:00:00,Charlie,Complete
RFQ-00099,Commercial Evaluation,2025-02-11 13:00:00,Charlie,Complete
RFQ-00099,PO Creation,2025-02-12 11:00:00,Diana,Complete
RFQ-00099,Supplier Confirmation,2025-02-13 06:00:00,Diana,Complete
RFQ-00099,Goods Dispatch,2025-02-13 21:00:00,Alice,Complete
RFQ-00099,Goods Receipt,2025-02-14 17:00:00,Diana,Complete
RFQ-00099,Inspection & Approval,2025-02-15 05:00:00,Bob,Complete
RFQ-00099,Invoice Generation,2025-02-15 07:00:00,Fiona,Complete
RFQ-00099,Payment to Supplier,2025-02-15 19:00:00,Bob,Complete
RFQ-00100,Issuance of RFQ,2025-01-08 23:00:00,Edward,Complete
RFQ-00100,Technical Evaluation,2025-01-09 13:00:00,Alice,Complete
RFQ-00100,Commercial Evaluation,2025-01-10 02:00:00,Edward,Complete
RFQ-00100,PO Creation,2025-01-10 10:00:00,Fiona,Complete
RFQ-00100,Supplier Confirmation,2025-01-11 02:00:00,Diana,Complete
RFQ-00100,Goods Dispatch,2025-01-11 16:00:00,Diana,Complete
RFQ-00100,Goods Receipt,2025-01-12 02:00:00,Edward,Complete
RFQ-00100,Inspection & Approval,2025-01-12 05:00:00,Alice,Complete
RFQ-00100,Invoice Generation,2025-01-12 16:00:00,Fiona,Complete
RFQ-00100,Payment to Supplier,2025-01-12 22:00:00,Alice,Complete
RFQ-00101,Issuance of RFQ,2025-02-28 21:00:00,Charlie,Complete
RFQ-00101,Technical Evaluation,2025-03-01 20:00:00,Fiona,Complete
RFQ-00101,Commercial Evaluation,2025-03-02 04:00:00,Bob,Complete
RFQ-00101,PO Creation,2025-03-02 20:00:00,Diana,Complete
RFQ-00101,Supplier Confirmation,2025-03-03 03:00:00,Diana,Complete
RFQ-00101,Goods Dispatch,2025-03-03 23:00:00,Edward,Complete
RFQ-00101,Goods Receipt,2025-03-04 22:00:00,Charlie,Complete
RFQ-00101,Inspection & Approval,2025-03-05 07:00:00,Bob,Complete
RFQ-00101,Invoice Generation,2025-03-06 05:00:00,Diana,Complete
RFQ-00101,Payment to Supplier,2025-03-06 14:00:00,Charlie,Complete
RFQ-00102,Issuance of RFQ,2025-01-20 18:00:00,Diana,Complete
RFQ-00102,Technical Evaluation,2025-01-21 02:00:00,Charlie,Complete
RFQ-00102,Commercial Evaluation,2025-01-21 12:00:00,Bob,Complete
RFQ-00102,PO Creation,2025-01-22 11:00:00,Fiona,Complete
RFQ-00102,Supplier Confirmation,2025-01-23 09:00:00,Edward,Complete
RFQ-00102,Goods Dispatch,2025-01-24 04:00:00,Edward,Complete
RFQ-00102,Goods Receipt,2025-01-24 07:00:00,Alice,Complete
RFQ-00102,Inspection & Approval,2025-01-24 22:00:00,Alice,Complete
RFQ-00102,Invoice Generation,2025-01-25 12:00:00,Alice,Complete
RFQ-00102,Payment to Supplier,2025-01-25 14:00:00,Bob,Complete
RFQ-00103,Issuance of RFQ,2025-01-18 21:00:00,Bob,Complete
RFQ-00103,Technical Evaluation,2025-01-19 18:00:00,Fiona,Complete
RFQ-00103,Commercial Evaluation,2025-01-19 20:00:00,Bob,Complete
RFQ-00103,PO Creation,2025-01-20 05:00:00,Charlie,Complete
RFQ-00103,Supplier Confirmation,2025-01-20 09:00:00,Edward,Complete
RFQ-00103,Goods Dispatch,2025-01-20 15:00:00,Alice,Complete
RFQ-00103,Goods Receipt,2025-01-21 06:00:00,Bob,Complete
RFQ-00103,Inspection & Approval,2025-01-21 14:00:00,Bob,Complete
RFQ-00103,Invoice Generation,2025-01-22 14:00:00,Diana,Complete
RFQ-00103,Payment to Supplier,2025-01-23 09:00:00,Alice,Complete
RFQ-00104,Issuance of RFQ,2025-01-17 16:00:00,Bob,Complete
RFQ-00104,Technical Evaluation,2025-01-18 15:00:00,Edward,Complete
RFQ-00104,Commercial Evaluation,2025-01-19 15:00:00,Bob,Complete
RFQ-00104,PO Creation,2025-01-20 14:00:00,Diana,Complete
RFQ-00104,Supplier Confirmation,2025-01-21 08:00:00,Alice,Complete
RFQ-00104,Goods Dispatch,2025-01-22 03:00:00,Charlie,Complete
RFQ-00104,Goods Receipt,2025-01-22 14:00:00,Bob,Complete
RFQ-00104,Inspection & Approval,2025-01-23 09:00:00,Diana,Complete
RFQ-00104,Invoice Generation,2025-01-24 02:00:00,Diana,Complete
RFQ-00104,Payment to Supplier,2025-01-25 00:00:00,Diana,Complete
RFQ-00105,Issuance of RFQ,2025-02-02 23:00:00,Charlie,Complete
RFQ-00105,Technical Evaluation,2025-02-03 02:00:00,Fiona,Complete
RFQ-00105,Commercial Evaluation,2025-02-03 15:00:00,Alice,Complete
RFQ-00105,PO Creation,2025-02-04 03:00:00,Charlie,Complete
RFQ-00105,Supplier Confirmation,2025-02-04 21:00:00,Fiona,Complete
RFQ-00105,Goods Dispatch,2025-02-05 18:00:00,Diana,Complete
RFQ-00105,Goods Receipt,2025-02-06 00:00:00,Charlie,Complete
RFQ-00105,Inspection & Approval,2025-02-06 10:00:00,Bob,Complete
RFQ-00105,Invoice Generation,2025-02-07 08:00:00,Charlie,Complete
RFQ-00105,Payment to Supplier,2025-02-08 05:00:00,Edward,Complete
RFQ-00106,Payment to Supplier,2025-01-30 21:00:00,Alice,Complete
RFQ-00106,Invoice Generation,2025-01-31 07:00:00,Alice,Complete
RFQ-00106,Supplier Confirmation,2025-01-31 21:00:00,Fiona,Complete
RFQ-00106,Goods Dispatch,2025-02-01 20:00:00,Diana,Complete
RFQ-00106,Commercial Evaluation,2025-02-02 15:00:00,Alice,Complete
RFQ-00106,PO Creation,2025-02-03 12:00:00,Edward,Complete
RFQ-00106,Technical Evaluation,2025-02-04 00:00:00,Edward,Complete
RFQ-00106,Issuance of RFQ,2025-02-04 11:00:00,Alice,Complete
RFQ-00106,Goods Receipt,2025-02-05 06:00:00,Alice,Complete
RFQ-00106,Inspection & Approval,2025-02-06 00:00:00,Charlie,Complete
RFQ-00107,Issuance of RFQ,2025-01-28 12:00:00,Bob,Complete
RFQ-00107,Technical Evaluation,2025-01-28 16:00:00,Charlie,Complete
RFQ-00107,Commercial Evaluation,2025-01-29 05:00:00,Fiona,Complete
RFQ-00107,PO Creation,2025-01-29 23:00:00,Fiona,Complete
RFQ-00107,Supplier Confirmation,2025-01-30 13:00:00,Charlie,Complete
RFQ-00107,Goods Dispatch,2025-01-31 02:00:00,Edward,Complete
RFQ-00107,Goods Receipt,2025-01-31 09:00:00,Fiona,Complete
RFQ-00107,Inspection & Approval,2025-02-01 04:00:00,Bob,Complete
RFQ-00107,Invoice Generation,2025-02-01 12:00:00,Edward,Complete
RFQ-00107,Payment to Supplier,2025-02-02 08:00:00,Bob,Complete
RFQ-00108,Issuance of RFQ,2025-01-17 04:00:00,Fiona,Complete
RFQ-00108,Technical Evaluation,2025-01-17 20:00:00,Diana,Complete
RFQ-00108,Commercial Evaluation,2025-01-18 16:00:00,Bob,Complete
RFQ-00108,PO Creation,2025-01-19 11:00:00,Alice,Complete
RFQ-00108,Supplier Confirmation,2025-01-20 08:00:00,Diana,Complete
RFQ-00108,Goods Dispatch,2025-01-20 11:00:00,Charlie,Complete
RFQ-00108,Goods Receipt,2025-01-20 17:00:00,Charlie,Complete
RFQ-00108,Inspection & Approval,2025-01-21 15:00:00,Edward,Complete
RFQ-00108,Invoice Generation,2025-01-22 10:00:00,Diana,Complete
RFQ-00108,Payment to Supplier,2025-01-22 17:00:00,Alice,Complete
RFQ-00109,Issuance of RFQ,2025-01-05 22:00:00,Charlie,Complete
RFQ-00109,Technical Evaluation,2025-01-06 22:00:00,Charlie,Complete
RFQ-00109,Commercial Evaluation,2025-01-07 16:00:00,Edward,Complete
RFQ-00109,PO Creation,2025-01-08 01:00:00,Edward,Complete
RFQ-00109,Supplier Confirmation,2025-01-08 05:00:00,Edward,Complete
RFQ-00109,Goods Dispatch,2025-01-09 05:00:00,Edward,Complete
RFQ-00109,Goods Receipt,2025-01-09 21:00:00,Diana,Complete
RFQ-00109,Inspection & Approval,2025-01-10 12:00:00,Alice,Complete
RFQ-00109,Invoice Generation,2025-01-10 14:00:00,Edward,Complete
RFQ-00109,Payment to Supplier,2025-01-10 18:00:00,Charlie,Complete
RFQ-00110,Issuance of RFQ,2025-02-24 21:00:00,Fiona,Complete
RFQ-00110,Technical Evaluation,2025-02-25 08:00:00,Fiona,Complete
RFQ-00110,Commercial Evaluation,2025-02-26 08:00:00,Fiona,Complete
RFQ-00110,PO Creation,2025-02-27 07:00:00,Fiona,Complete
RFQ-00110,Supplier Confirmation,2025-02-27 11:00:00,Charlie,Complete
RFQ-00110,Goods Dispatch,2025-02-27 23:00:00,Fiona,Complete
RFQ-00110,Goods Receipt,2025-02-28 18:00:00,Charlie,Complete
RFQ-00110,Inspection & Approval,2025-03-01 02:00:00,Alice,Complete
RFQ-00110,Invoice Generation,2025-03-01 17:00:00,Diana,Complete
RFQ-00110,Payment to Supplier,2025-03-02 15:00:00,Bob,Complete
RFQ-00111,Issuance of RFQ,2025-02-10 12:00:00,Edward,Complete
RFQ-00111,Technical Evaluation,2025-02-10 20:00:00,Alice,Complete
RFQ-00111,Commercial Evaluation,2025-02-11 20:00:00,Fiona,Complete
RFQ-00111,PO Creation,2025-02-12 12:00:00,Edward,Complete
RFQ-00111,Supplier Confirmation,2025-02-12 18:00:00,Bob,Complete
RFQ-00111,Goods Dispatch,2025-02-13 09:00:00,Diana,Complete
RFQ-00111,Goods Receipt,2025-02-14 06:00:00,Alice,Complete
